1232.57
1174.86
1137.86
1119.86
1113
1107.43
1074.71
1127.29
1100.86
1075.29
1049.14
893.43
865.43
824.14
796.86
763.57
746
729.86
768.86
698
644.86
590.43
553.29
526.57
502.29
463.71
430.14
405
381.57
356.86
339.86
330.43
293.86
267.57
241.29
220.14
196
183
176.86
153.57
137.71
128.57
122.43
115.14
109
106.29
104.14
103.14
107.71
115.71
125.29
135.14
146.57
169.43
194.29
217.29
238.29
261.43
279.43
292.43
329.71
362.71
401.29
445.14
490.57
519
542.57
583.43
614.43
655
669.43
683.43
695.43
707.57
721
721.43
708.71
717.14
725.71
742.57
750.43
790.86
826.57
867.29
915.57
965.57
1021.29
1088.86
1244
1392.57
1537.57
1687
1837.71
1928.14
2020
2253
2368.43
2457.71
2507
2557.29
2567.14
2564.57
2550.29
2561.43
2569.29
2595.29
2600.43
2590.29
2554.86
2513.57
2521.86
2547.14
2598.14
2666.86
2678.71
2680.71
2742.57
2752.57
2769.43
2729.14
2664.14
2634.29
2592.43
2416.57
2309.71
2192.86
2082.71
1949.71
1874.86
1817.14
1690.86
1606
1504.43
1415.86
1366.14
1346
1332.43
1301.14
1230.57
1181.43
1155.14
1125.86
1111.57
1092.43
1037.86
1013
987.57
961.29
930.14
909
910
894.71
884.71
878.14
870.57
879.86
888.71
917.29
974.29
1020.71
1087.43
1146.71
1199.14
1235.43
1242.14
1306.86
1365.43
1419.29
1480.86
1554
1597.57
1648.14
1693.71
1876.86
2023.86
2172.29
2299.57
2395.57
2460.71
2726.57
2834.71
2996.57
3155.14
3353.57
3464.71
3554.43
3830
4099.71
4416
4716.43
5010.29
5214.57
5391.71
5825
6165.57
6492.14
6768.14
7020.43
7180.86
7300.43
7634.14
7918.43
8196.71
8506.71
8769.29
8911.43
9010.86
9176.57
9324.43
9257.86
9295.43
9288.43
9264.43
9186.86
9153.57
9081.14
9021.29
8838.86
8693.14
8662.71
8653.86
8516.71
8552.14
8762.86
9066.14
9194.14
9276.86
9710.86
10561.57
11546.57
12687.43
13898.71
14827.71
15248.14
16025
18146
20388
22053.29
22965.43
24555.43
25752.43
25834.71
26157.57
25808.29
25660.29
26016.14
26067.71
26283.71
26479.71
27517.57
28716.43
30070.71
31361.71
32649.14
33412.43
33923.57
34857.29
35544.71
35873
35880.29
35734.43
35541.29
35496
34767.71
33685
32637.14
31380.71
30054
29325.43
28811
27230.14
25862.57
24636
23681.29
22732.57
22134.14
21609.14
20537.29
19616.29
18705.57
17568.14
16675.71
16073.57
15688.43
14965.29
14461
14244.57
14458.86
14660.57
14846.43
15024.29
15626.14
16403.14
17439.14
18702.29
19951.86
20891.57
21618.57
23200.86
24392.14
25264.43
25946.57
26533.71
26908.86
27152.29
27935
28283.14
28240.43
27839.29
27272.57
26677.57
26122.29
24748.57
23293.29
21733.43
20336.29
19024.29
18123.86
17414.43
15690.14
14373.14
13291
12080.71
10912.43
10109.71
9512.43
8072
7102.29
6397.14
6085.29
5990.29
5914.71
5846.57
5649.29
5446.57
5206.86
5003
4582.14
4531.14
4431.43
3756.29
3736
3524.29
3368.57
3424
3240.29
3191.14
3389.29
3009.29
2821.14
2665.29
2542.14
2468.14
2395.43
2268.57
2176.14
2092.71
2004.57
1949.14
1903.29
1876.29
1805.14
1779
1735.71
1705.43
1653.43
1618.29
1598.71
1519.14
1449.14
1389.14
1326.71
1260.29
1236.86
1222
1153.43
1101.71
1052.71
943.29
955
945.43
955.14
1000.86
1067.71
1141.43
1296
1357.57
1420.43
1456.71
1386.43
1597.14
1747
1874.57
1996.71
2075.14
2128.29
2531.57
2616.86
2794.71
2945.57
3157.57
3282.86
3348
3611.43
3814
4007.57
4219.43
4318.14
4419.71
4504.71
4836.71
5146
5428.43
5731.71
6048
6221
6304.14
6722.29
7059.43
7425.14
7638.43
7791
7858.86
7913.57
7876.43
7856.14
7691.57
7558.57
7436.14
7339.86
7274.14
7080.86
6738.43
6408.57
6122.86
5867.57
5706.86
